view_id,customer_id,offer_id,offer_category,channel,viewed_at,was_clicked,placement_id
20006953,739,OFFER_LIFESTYLE_518,lifestyle,email,2026-02-02 13:14:48,0,placement_3
20006954,740,OFFER_TRAVEL_696,travel,web,2026-04-05 13:14:48,0,placement_2
20006955,740,OFFER_EDUCATION_678,education,sms,2026-06-06 13:14:48,0,placement_2
20006956,740,OFFER_LIFESTYLE_255,lifestyle,email,2025-08-31 13:14:48,0,placement_2
20006957,740,OFFER_REWARDS_514,rewards,web,2025-10-26 13:14:48,0,placement_2
20006958,741,OFFER_HOME_282,home,app,2026-02-04 13:14:48,0,placement_3
20006959,741,OFFER_HOME_626,home,app,2025-12-18 13:14:48,0,placement_1
20006960,741,OFFER_LIFESTYLE_916,lifestyle,web,2026-04-18 13:14:48,0,placement_3
20006961,741,OFFER_REWARDS_794,rewards,app,2026-03-20 13:14:48,0,placement_4
20006962,741,OFFER_LIFESTYLE_975,lifestyle,web,2026-05-22 13:14:48,0,placement_1
20006963,741,OFFER_LIFESTYLE_744,lifestyle,sms,2026-04-18 13:14:48,0,placement_1
20006964,741,OFFER_TRAVEL_447,travel,email,2026-03-28 13:14:48,0,placement_3
20006965,742,OFFER_REWARDS_402,rewards,sms,2025-06-19 13:14:48,0,placement_2
20006966,742,OFFER_REWARDS_493,rewards,email,2025-08-11 13:14:48,0,placement_1
20006967,742,OFFER_LIFESTYLE_343,lifestyle,email,2025-07-11 13:14:48,0,placement_2
20006968,742,OFFER_LIFESTYLE_440,lifestyle,web,2025-09-07 13:14:48,0,placement_1
20006969,743,OFFER_HOME_916,home,app,2026-02-05 13:14:48,0,placement_1
20006970,743,OFFER_REWARDS_744,rewards,web,2026-06-02 13:14:48,0,placement_2
20006971,743,OFFER_HOME_143,home,email,2026-03-16 13:14:48,0,placement_1
20006972,743,OFFER_HOME_204,home,sms,2026-04-16 13:14:48,0,placement_4
20006973,743,OFFER_REWARDS_680,rewards,sms,2025-08-08 13:14:48,0,placement_3
20006974,743,OFFER_LIFESTYLE_136,lifestyle,web,2025-11-08 13:14:48,0,placement_2
20006975,744,OFFER_LIFESTYLE_613,lifestyle,email,2026-04-10 13:14:48,0,placement_2
20006976,744,OFFER_TRAVEL_995,travel,app,2026-03-28 13:14:48,1,placement_2
20006977,744,OFFER_HOME_379,home,app,2026-04-25 13:14:48,0,placement_1
20006978,744,OFFER_REWARDS_630,rewards,web,2025-10-26 13:14:48,0,placement_2
20006979,744,OFFER_TRAVEL_781,travel,web,2026-05-04 13:14:48,0,placement_2
20006980,744,OFFER_REWARDS_549,rewards,email,2026-04-08 13:14:48,0,placement_4
20006981,744,OFFER_TRAVEL_614,travel,sms,2025-07-05 13:14:48,0,placement_1
20006982,744,OFFER_HOME_874,home,app,2026-01-23 13:14:48,0,placement_1
20006983,745,OFFER_HOME_692,home,web,2026-03-31 13:14:48,0,placement_2
20006984,745,OFFER_EDUCATION_967,education,sms,2026-03-22 13:14:48,0,placement_1
20006985,745,OFFER_REWARDS_484,rewards,sms,2025-06-20 13:14:48,0,placement_1
20006986,746,OFFER_TRAVEL_855,travel,sms,2026-04-15 13:14:48,0,placement_3
20006987,746,OFFER_LIFESTYLE_785,lifestyle,email,2026-04-27 13:14:48,0,placement_2
20006988,746,OFFER_TRAVEL_723,travel,sms,2026-01-28 13:14:48,0,placement_1
20006989,746,OFFER_EDUCATION_510,education,email,2025-10-26 13:14:48,0,placement_3
20006990,746,OFFER_HOME_955,home,app,2025-12-14 13:14:48,0,placement_3
20006991,746,OFFER_LIFESTYLE_716,lifestyle,app,2026-03-29 13:14:48,0,placement_3
20006992,746,OFFER_HOME_422,home,email,2025-09-18 13:14:48,0,placement_3
20006993,746,OFFER_LIFESTYLE_730,lifestyle,app,2026-03-11 13:14:48,0,placement_3
20006994,746,OFFER_LIFESTYLE_458,lifestyle,sms,2026-03-22 13:14:48,0,placement_2
20006995,747,OFFER_LIFESTYLE_520,lifestyle,email,2025-07-10 13:14:48,0,placement_4
20006996,747,OFFER_LIFESTYLE_488,lifestyle,email,2026-04-15 13:14:48,0,placement_3
20006997,747,OFFER_HOME_818,home,sms,2026-03-16 13:14:48,0,placement_3
20006998,747,OFFER_REWARDS_369,rewards,email,2025-12-12 13:14:48,0,placement_3
20006999,747,OFFER_LIFESTYLE_720,lifestyle,app,2026-05-22 13:14:48,0,placement_4
20007000,747,OFFER_TRAVEL_871,travel,email,2026-04-26 13:14:48,0,placement_3
20007001,747,OFFER_TRAVEL_763,travel,app,2026-01-01 13:14:48,1,placement_3
20007002,747,OFFER_HOME_570,home,email,2026-03-17 13:14:48,0,placement_2
20007003,748,OFFER_HOME_216,home,web,2026-05-30 13:14:48,0,placement_3
20007004,748,OFFER_LIFESTYLE_804,lifestyle,app,2026-01-05 13:14:48,0,placement_3
20007005,748,OFFER_HOME_106,home,web,2026-04-22 13:14:48,0,placement_1
20007006,748,OFFER_EDUCATION_625,education,web,2026-01-11 13:14:48,1,placement_3
20007007,748,OFFER_LIFESTYLE_383,lifestyle,app,2025-12-03 13:14:48,0,placement_2
20007008,748,OFFER_EDUCATION_351,education,email,2025-09-20 13:14:48,0,placement_3
20007009,748,OFFER_LIFESTYLE_307,lifestyle,app,2026-05-15 13:14:48,0,placement_4
20007010,748,OFFER_TRAVEL_992,travel,sms,2025-11-22 13:14:48,0,placement_2
20007011,749,OFFER_TRAVEL_827,travel,app,2025-06-23 13:14:48,0,placement_4
20007012,749,OFFER_HOME_792,home,web,2025-06-15 13:14:48,0,placement_2
20007013,749,OFFER_HOME_715,home,app,2026-04-23 13:14:48,0,placement_1
20007014,749,OFFER_REWARDS_926,rewards,app,2025-12-19 13:14:48,0,placement_2
20007015,749,OFFER_HOME_738,home,app,2026-06-03 13:14:48,0,placement_3
20007016,749,OFFER_LIFESTYLE_274,lifestyle,sms,2025-12-26 13:14:48,0,placement_4
20007017,749,OFFER_TRAVEL_361,travel,email,2026-05-01 13:14:48,1,placement_1
20007018,749,OFFER_TRAVEL_135,travel,sms,2026-03-15 13:14:48,0,placement_2
20007019,750,OFFER_REWARDS_980,rewards,app,2025-12-13 13:14:48,0,placement_2
20007020,750,OFFER_LIFESTYLE_915,lifestyle,web,2026-02-25 13:14:48,0,placement_2
20007021,750,OFFER_REWARDS_761,rewards,email,2026-03-09 13:14:48,0,placement_1
20007022,750,OFFER_HOME_303,home,web,2025-08-18 13:14:48,0,placement_1
20007023,750,OFFER_HOME_796,home,app,2026-03-23 13:14:48,0,placement_2
20007024,750,OFFER_HOME_138,home,app,2026-04-13 13:14:48,1,placement_2
20007025,751,OFFER_TRAVEL_706,travel,web,2026-04-29 13:14:48,0,placement_4
20007026,751,OFFER_EDUCATION_858,education,email,2025-07-22 13:14:48,0,placement_3
20007027,751,OFFER_LIFESTYLE_553,lifestyle,web,2026-01-15 13:14:48,0,placement_3
20007028,751,OFFER_HOME_633,home,sms,2026-03-10 13:14:48,0,placement_4
20007029,751,OFFER_EDUCATION_148,education,web,2026-04-09 13:14:48,0,placement_1
20007030,751,OFFER_REWARDS_774,rewards,email,2025-07-20 13:14:48,0,placement_3
20007031,751,OFFER_HOME_397,home,web,2026-05-28 13:14:48,0,placement_1
20007032,752,OFFER_HOME_313,home,sms,2026-03-24 13:14:48,0,placement_2
20007033,752,OFFER_REWARDS_199,rewards,app,2025-09-22 13:14:48,0,placement_2
20007034,752,OFFER_HOME_985,home,app,2025-08-27 13:14:48,0,placement_2
20007035,752,OFFER_LIFESTYLE_754,lifestyle,web,2026-05-14 13:14:48,0,placement_2
20007036,753,OFFER_HOME_112,home,app,2025-12-31 13:14:48,0,placement_1
20007037,753,OFFER_EDUCATION_760,education,email,2026-06-06 13:14:48,0,placement_2
20007038,753,OFFER_REWARDS_173,rewards,app,2026-05-12 13:14:48,0,placement_1
20007039,753,OFFER_HOME_694,home,sms,2026-04-23 13:14:48,0,placement_3
20007040,753,OFFER_EDUCATION_965,education,email,2026-04-08 13:14:48,0,placement_4
20007041,753,OFFER_EDUCATION_232,education,app,2026-04-11 13:14:48,0,placement_2
20007042,753,OFFER_REWARDS_649,rewards,sms,2025-10-09 13:14:48,0,placement_1
20007043,753,OFFER_HOME_502,home,web,2026-03-24 13:14:48,0,placement_2
20007044,754,OFFER_HOME_282,home,app,2026-04-03 13:14:48,0,placement_4
20007045,754,OFFER_EDUCATION_299,education,sms,2026-05-27 13:14:48,0,placement_2
20007046,754,OFFER_LIFESTYLE_120,lifestyle,email,2025-07-06 13:14:48,0,placement_1
20007047,754,OFFER_REWARDS_568,rewards,web,2025-12-22 13:14:48,0,placement_3
20007048,754,OFFER_LIFESTYLE_148,lifestyle,app,2026-04-17 13:14:48,0,placement_4
20007049,754,OFFER_REWARDS_691,rewards,app,2026-04-02 13:14:48,0,placement_4
20007050,754,OFFER_HOME_621,home,sms,2026-04-21 13:14:48,0,placement_4
20007051,754,OFFER_TRAVEL_591,travel,email,2026-03-15 13:14:48,0,placement_3
20007052,755,OFFER_HOME_405,home,sms,2026-03-08 13:14:48,0,placement_3
20007053,755,OFFER_REWARDS_515,rewards,sms,2026-05-13 13:14:48,0,placement_1
20007054,755,OFFER_LIFESTYLE_557,lifestyle,sms,2025-07-18 13:14:48,1,placement_3
20007055,755,OFFER_REWARDS_131,rewards,email,2025-06-27 13:14:48,0,placement_4
20007056,755,OFFER_TRAVEL_620,travel,app,2025-08-05 13:14:48,0,placement_1
20007057,756,OFFER_REWARDS_547,rewards,web,2026-05-21 13:14:48,0,placement_1
20007058,756,OFFER_REWARDS_207,rewards,web,2025-11-11 13:14:48,0,placement_3
20007059,756,OFFER_EDUCATION_713,education,email,2026-03-26 13:14:48,0,placement_3
20007060,756,OFFER_REWARDS_799,rewards,email,2026-04-20 13:14:48,0,placement_3
20007061,756,OFFER_LIFESTYLE_950,lifestyle,web,2026-04-04 13:14:48,0,placement_1
20007062,756,OFFER_HOME_713,home,app,2025-09-08 13:14:48,0,placement_1
20007063,756,OFFER_LIFESTYLE_567,lifestyle,web,2026-05-31 13:14:48,0,placement_2
20007064,756,OFFER_EDUCATION_850,education,web,2026-05-22 13:14:48,0,placement_3
20007065,757,OFFER_LIFESTYLE_583,lifestyle,email,2026-03-01 13:14:48,0,placement_2
20007066,757,OFFER_TRAVEL_977,travel,app,2026-03-14 13:14:48,0,placement_2
20007067,757,OFFER_TRAVEL_578,travel,sms,2026-03-26 13:14:48,0,placement_2
20007068,757,OFFER_HOME_887,home,sms,2026-05-16 13:14:48,1,placement_4
20007069,757,OFFER_REWARDS_717,rewards,sms,2026-04-14 13:14:48,0,placement_4
20007070,757,OFFER_LIFESTYLE_973,lifestyle,web,2026-04-08 13:14:48,0,placement_4
20007071,757,OFFER_LIFESTYLE_159,lifestyle,web,2026-05-17 13:14:48,0,placement_4
20007072,758,OFFER_HOME_650,home,email,2026-04-22 13:14:48,0,placement_1
20007073,758,OFFER_TRAVEL_223,travel,app,2025-07-15 13:14:48,1,placement_4
20007074,758,OFFER_TRAVEL_158,travel,email,2026-05-09 13:14:48,0,placement_3
20007075,759,OFFER_REWARDS_944,rewards,app,2025-06-24 13:14:48,0,placement_1
20007076,759,OFFER_TRAVEL_731,travel,sms,2025-12-24 13:14:48,1,placement_3
20007077,759,OFFER_TRAVEL_727,travel,sms,2026-04-10 13:14:48,0,placement_4
20007078,759,OFFER_EDUCATION_600,education,sms,2026-03-31 13:14:48,0,placement_3
20007079,759,OFFER_REWARDS_165,rewards,email,2025-07-22 13:14:48,0,placement_3
20007080,760,OFFER_TRAVEL_970,travel,web,2025-09-20 13:14:48,0,placement_1
20007081,760,OFFER_TRAVEL_433,travel,web,2026-05-06 13:14:48,0,placement_3
20007082,760,OFFER_LIFESTYLE_525,lifestyle,sms,2026-05-09 13:14:48,0,placement_1
20007083,760,OFFER_REWARDS_882,rewards,app,2026-03-27 13:14:48,0,placement_1
20007084,760,OFFER_REWARDS_509,rewards,web,2025-08-20 13:14:48,0,placement_1
20007085,760,OFFER_TRAVEL_808,travel,email,2026-05-20 13:14:48,0,placement_4
20007086,760,OFFER_LIFESTYLE_155,lifestyle,app,2026-03-20 13:14:48,0,placement_4
20007087,761,OFFER_EDUCATION_968,education,web,2025-10-29 13:14:48,0,placement_2
20007088,761,OFFER_LIFESTYLE_487,lifestyle,app,2025-12-18 13:14:48,0,placement_4
20007089,761,OFFER_HOME_824,home,sms,2026-03-04 13:14:48,0,placement_2
20007090,761,OFFER_LIFESTYLE_526,lifestyle,email,2025-11-10 13:14:48,0,placement_2
20007091,762,OFFER_TRAVEL_183,travel,app,2026-04-17 13:14:48,0,placement_2
20007092,762,OFFER_REWARDS_417,rewards,web,2026-05-11 13:14:48,1,placement_1
20007093,762,OFFER_LIFESTYLE_688,lifestyle,app,2026-04-26 13:14:48,0,placement_2
20007094,762,OFFER_LIFESTYLE_202,lifestyle,sms,2026-04-28 13:14:48,0,placement_1
20007095,762,OFFER_EDUCATION_400,education,app,2026-01-28 13:14:48,0,placement_3
20007096,763,OFFER_EDUCATION_305,education,app,2026-04-17 13:14:48,0,placement_3
20007097,763,OFFER_HOME_640,home,app,2025-11-25 13:14:48,0,placement_2
20007098,763,OFFER_REWARDS_593,rewards,web,2025-11-05 13:14:48,0,placement_2
20007099,763,OFFER_EDUCATION_206,education,email,2026-03-25 13:14:48,0,placement_4
20007100,763,OFFER_EDUCATION_562,education,email,2026-03-27 13:14:48,0,placement_4
20007101,763,OFFER_LIFESTYLE_301,lifestyle,sms,2026-03-23 13:14:48,0,placement_4
20007102,764,OFFER_EDUCATION_394,education,email,2026-06-03 13:14:48,0,placement_2
20007103,764,OFFER_REWARDS_569,rewards,web,2026-02-02 13:14:48,0,placement_4
20007104,764,OFFER_TRAVEL_454,travel,web,2026-02-06 13:14:48,1,placement_3
20007105,764,OFFER_REWARDS_812,rewards,web,2026-03-02 13:14:48,0,placement_3
20007106,764,OFFER_LIFESTYLE_597,lifestyle,sms,2025-06-11 13:14:48,0,placement_3
20007107,765,OFFER_LIFESTYLE_639,lifestyle,email,2026-03-16 13:14:48,0,placement_4
20007108,765,OFFER_TRAVEL_207,travel,sms,2025-11-09 13:14:48,0,placement_3
20007109,765,OFFER_HOME_411,home,web,2026-03-20 13:14:48,0,placement_3
20007110,765,OFFER_HOME_957,home,app,2025-12-21 13:14:48,0,placement_1
20007111,765,OFFER_LIFESTYLE_444,lifestyle,web,2025-07-27 13:14:48,0,placement_1
20007112,765,OFFER_TRAVEL_675,travel,email,2025-07-19 13:14:48,0,placement_2
20007113,765,OFFER_TRAVEL_991,travel,app,2025-08-24 13:14:48,0,placement_1
20007114,765,OFFER_EDUCATION_203,education,sms,2026-06-04 13:14:48,0,placement_1
20007115,765,OFFER_LIFESTYLE_853,lifestyle,email,2026-06-02 13:14:48,0,placement_1
20007116,766,OFFER_EDUCATION_740,education,sms,2026-02-28 13:14:48,0,placement_1
20007117,766,OFFER_TRAVEL_212,travel,app,2025-11-17 13:14:48,0,placement_3
20007118,766,OFFER_REWARDS_615,rewards,web,2025-12-29 13:14:48,0,placement_2
20007119,766,OFFER_EDUCATION_226,education,email,2025-09-26 13:14:48,0,placement_1
20007120,766,OFFER_LIFESTYLE_364,lifestyle,web,2026-02-02 13:14:48,1,placement_3
20007121,766,OFFER_HOME_199,home,sms,2025-07-28 13:14:48,0,placement_3
20007122,767,OFFER_REWARDS_255,rewards,web,2026-03-13 13:14:48,0,placement_4
20007123,767,OFFER_LIFESTYLE_749,lifestyle,sms,2026-02-14 13:14:48,0,placement_1
20007124,767,OFFER_EDUCATION_150,education,email,2026-03-13 13:14:48,0,placement_1
20007125,767,OFFER_EDUCATION_758,education,app,2026-04-17 13:14:48,0,placement_4
20007126,768,OFFER_TRAVEL_521,travel,web,2026-06-01 13:14:48,0,placement_3
20007127,768,OFFER_EDUCATION_339,education,email,2026-05-21 13:14:48,0,placement_4
20007128,768,OFFER_REWARDS_132,rewards,sms,2026-03-14 13:14:48,0,placement_2
20007129,768,OFFER_LIFESTYLE_802,lifestyle,web,2025-09-03 13:14:48,0,placement_4
20007130,768,OFFER_HOME_193,home,web,2025-11-03 13:14:48,0,placement_1
20007131,768,OFFER_HOME_955,home,app,2026-01-09 13:14:48,0,placement_4
20007132,769,OFFER_REWARDS_746,rewards,sms,2025-10-28 13:14:48,0,placement_4
20007133,769,OFFER_TRAVEL_800,travel,sms,2026-05-26 13:14:48,0,placement_2
20007134,769,OFFER_REWARDS_495,rewards,email,2025-08-14 13:14:48,0,placement_2
20007135,770,OFFER_EDUCATION_717,education,sms,2026-02-07 13:14:48,0,placement_4
20007136,770,OFFER_TRAVEL_973,travel,web,2026-01-27 13:14:48,0,placement_4
20007137,770,OFFER_TRAVEL_780,travel,web,2026-01-11 13:14:48,0,placement_1
20007138,770,OFFER_EDUCATION_897,education,web,2026-03-27 13:14:48,0,placement_1
20007139,771,OFFER_REWARDS_230,rewards,sms,2026-04-23 13:14:48,0,placement_4
20007140,771,OFFER_REWARDS_178,rewards,email,2026-04-03 13:14:48,0,placement_3
20007141,771,OFFER_LIFESTYLE_533,lifestyle,sms,2025-11-27 13:14:48,0,placement_2
20007142,771,OFFER_LIFESTYLE_385,lifestyle,sms,2026-04-03 13:14:48,0,placement_1
20007143,772,OFFER_HOME_267,home,sms,2026-01-09 13:14:48,0,placement_4
20007144,772,OFFER_EDUCATION_471,education,sms,2026-03-11 13:14:48,0,placement_4
20007145,772,OFFER_EDUCATION_273,education,email,2026-04-24 13:14:48,0,placement_2
20007146,772,OFFER_EDUCATION_350,education,web,2026-03-19 13:14:48,0,placement_1
20007147,773,OFFER_HOME_256,home,sms,2026-05-15 13:14:48,0,placement_1
20007148,773,OFFER_LIFESTYLE_661,lifestyle,web,2026-03-01 13:14:48,1,placement_4
20007149,773,OFFER_HOME_579,home,app,2026-04-01 13:14:48,0,placement_1
20007150,773,OFFER_LIFESTYLE_132,lifestyle,app,2026-05-23 13:14:48,0,placement_3
20007151,774,OFFER_HOME_209,home,web,2026-01-16 13:14:48,0,placement_4
20007152,774,OFFER_EDUCATION_986,education,email,2026-04-01 13:14:48,0,placement_3
20007153,774,OFFER_EDUCATION_289,education,sms,2026-04-14 13:14:48,0,placement_4
20007154,774,OFFER_HOME_143,home,email,2026-04-01 13:14:48,0,placement_4
20007155,774,OFFER_REWARDS_353,rewards,sms,2026-04-06 13:14:48,0,placement_2
20007156,774,OFFER_HOME_493,home,email,2026-03-12 13:14:48,0,placement_1
20007157,774,OFFER_HOME_414,home,web,2026-03-10 13:14:48,0,placement_4
20007158,774,OFFER_HOME_479,home,web,2026-05-09 13:14:48,0,placement_4
20007159,774,OFFER_HOME_251,home,sms,2026-06-01 13:14:48,1,placement_2
20007160,775,OFFER_EDUCATION_844,education,sms,2026-03-27 13:14:48,0,placement_1
20007161,775,OFFER_HOME_918,home,email,2025-08-26 13:14:48,0,placement_2
20007162,775,OFFER_REWARDS_622,rewards,sms,2025-09-10 13:14:48,0,placement_3
20007163,775,OFFER_REWARDS_326,rewards,sms,2026-05-06 13:14:48,0,placement_4
20007164,775,OFFER_HOME_180,home,email,2025-07-05 13:14:48,0,placement_2
20007165,775,OFFER_TRAVEL_635,travel,app,2026-05-23 13:14:48,0,placement_1
20007166,776,OFFER_TRAVEL_777,travel,email,2026-03-10 13:14:48,0,placement_2
20007167,776,OFFER_REWARDS_876,rewards,email,2026-04-01 13:14:48,0,placement_4
20007168,776,OFFER_HOME_326,home,app,2026-01-06 13:14:48,0,placement_4
20007169,776,OFFER_TRAVEL_316,travel,email,2026-05-07 13:14:48,0,placement_3
20007170,776,OFFER_EDUCATION_738,education,web,2026-02-18 13:14:48,1,placement_3
20007171,776,OFFER_HOME_626,home,app,2025-06-30 13:14:48,0,placement_2
20007172,777,OFFER_LIFESTYLE_270,lifestyle,app,2026-05-09 13:14:48,1,placement_4
20007173,777,OFFER_TRAVEL_658,travel,web,2025-12-16 13:14:48,0,placement_4
20007174,777,OFFER_REWARDS_803,rewards,email,2026-05-08 13:14:48,0,placement_3
20007175,777,OFFER_HOME_753,home,email,2026-05-29 13:14:48,0,placement_4
20007176,777,OFFER_REWARDS_216,rewards,sms,2026-04-02 13:14:48,1,placement_3
20007177,778,OFFER_EDUCATION_248,education,app,2026-02-20 13:14:48,0,placement_3
20007178,778,OFFER_TRAVEL_650,travel,email,2025-08-22 13:14:48,0,placement_3
20007179,778,OFFER_HOME_757,home,web,2025-11-09 13:14:48,0,placement_4
20007180,778,OFFER_TRAVEL_514,travel,sms,2026-04-14 13:14:48,0,placement_2
20007181,778,OFFER_HOME_720,home,app,2026-03-09 13:14:48,0,placement_3
20007182,778,OFFER_EDUCATION_605,education,app,2025-07-31 13:14:48,0,placement_4
20007183,780,OFFER_LIFESTYLE_911,lifestyle,web,2026-03-31 13:14:48,0,placement_4
20007184,780,OFFER_EDUCATION_276,education,web,2026-03-10 13:14:48,0,placement_4
20007185,780,OFFER_TRAVEL_635,travel,web,2026-04-17 13:14:48,0,placement_1
20007186,780,OFFER_HOME_916,home,email,2025-06-07 13:14:48,0,placement_4
20007187,780,OFFER_EDUCATION_894,education,sms,2025-08-19 13:14:48,0,placement_4
20007188,780,OFFER_LIFESTYLE_741,lifestyle,web,2026-05-21 13:14:48,0,placement_3
20007189,780,OFFER_TRAVEL_882,travel,web,2026-03-12 13:14:48,0,placement_4
20007190,781,OFFER_HOME_450,home,email,2026-03-03 13:14:48,0,placement_2
20007191,781,OFFER_TRAVEL_246,travel,sms,2026-04-09 13:14:48,0,placement_3
20007192,781,OFFER_TRAVEL_233,travel,web,2026-02-28 13:14:48,0,placement_1
20007193,781,OFFER_LIFESTYLE_624,lifestyle,email,2026-06-02 13:14:48,0,placement_3
20007194,781,OFFER_REWARDS_170,rewards,sms,2026-04-15 13:14:48,0,placement_2
20007195,782,OFFER_LIFESTYLE_624,lifestyle,sms,2026-05-12 13:14:48,0,placement_2
20007196,782,OFFER_LIFESTYLE_283,lifestyle,web,2026-03-15 13:14:48,0,placement_2
20007197,782,OFFER_LIFESTYLE_962,lifestyle,app,2025-10-18 13:14:48,1,placement_4
20007198,783,OFFER_TRAVEL_506,travel,app,2025-11-24 13:14:48,0,placement_3
20007199,783,OFFER_HOME_296,home,web,2026-01-07 13:14:48,0,placement_4
20007200,783,OFFER_LIFESTYLE_181,lifestyle,email,2026-04-25 13:14:48,0,placement_3
20007201,783,OFFER_TRAVEL_594,travel,email,2026-05-18 13:14:48,0,placement_1
20007202,783,OFFER_EDUCATION_219,education,web,2026-06-02 13:14:48,0,placement_3
20007203,783,OFFER_EDUCATION_667,education,app,2026-03-29 13:14:48,0,placement_1
20007204,784,OFFER_HOME_990,home,web,2025-12-21 13:14:48,0,placement_4
20007205,784,OFFER_TRAVEL_901,travel,app,2026-03-12 13:14:48,0,placement_1
20007206,784,OFFER_HOME_608,home,email,2026-05-31 13:14:48,0,placement_3
20007207,784,OFFER_LIFESTYLE_798,lifestyle,app,2026-01-19 13:14:48,1,placement_1
20007208,785,OFFER_REWARDS_463,rewards,sms,2026-05-10 13:14:48,1,placement_2
20007209,785,OFFER_REWARDS_551,rewards,sms,2026-05-27 13:14:48,0,placement_4
20007210,785,OFFER_EDUCATION_913,education,web,2026-03-23 13:14:48,0,placement_3
20007211,785,OFFER_EDUCATION_973,education,app,2026-05-18 13:14:48,0,placement_2
20007212,785,OFFER_TRAVEL_499,travel,app,2026-01-14 13:14:48,0,placement_2
20007213,785,OFFER_REWARDS_749,rewards,app,2026-05-24 13:14:48,0,placement_4
20007214,785,OFFER_LIFESTYLE_842,lifestyle,web,2026-03-13 13:14:48,1,placement_1
20007215,786,OFFER_REWARDS_978,rewards,sms,2026-05-01 13:14:48,0,placement_4
20007216,786,OFFER_REWARDS_115,rewards,web,2025-06-20 13:14:48,0,placement_2
20007217,786,OFFER_LIFESTYLE_672,lifestyle,email,2026-05-05 13:14:48,0,placement_3
20007218,786,OFFER_HOME_649,home,app,2026-04-03 13:14:48,0,placement_1
20007219,786,OFFER_TRAVEL_934,travel,sms,2026-05-24 13:14:48,0,placement_1
20007220,786,OFFER_HOME_863,home,web,2026-05-23 13:14:48,1,placement_2
20007221,786,OFFER_REWARDS_585,rewards,web,2026-05-05 13:14:48,0,placement_3
20007222,786,OFFER_LIFESTYLE_515,lifestyle,email,2026-05-29 13:14:48,0,placement_3
20007223,787,OFFER_LIFESTYLE_736,lifestyle,web,2026-05-22 13:14:48,1,placement_1
20007224,787,OFFER_TRAVEL_369,travel,app,2026-02-05 13:14:48,0,placement_2
20007225,787,OFFER_TRAVEL_601,travel,email,2025-10-13 13:14:48,0,placement_4
20007226,787,OFFER_EDUCATION_438,education,sms,2026-06-04 13:14:48,0,placement_3
20007227,787,OFFER_LIFESTYLE_632,lifestyle,sms,2026-04-28 13:14:48,0,placement_4
20007228,787,OFFER_LIFESTYLE_662,lifestyle,sms,2026-01-21 13:14:48,0,placement_1
20007229,787,OFFER_TRAVEL_837,travel,web,2026-04-25 13:14:48,0,placement_3
20007230,787,OFFER_HOME_792,home,web,2026-02-03 13:14:48,0,placement_3
20007231,787,OFFER_REWARDS_920,rewards,app,2026-05-19 13:14:48,0,placement_2
20007232,788,OFFER_REWARDS_554,rewards,sms,2025-12-08 13:14:48,0,placement_4
20007233,788,OFFER_EDUCATION_792,education,sms,2026-05-05 13:14:48,0,placement_2
20007234,788,OFFER_TRAVEL_708,travel,web,2025-11-07 13:14:48,0,placement_3
20007235,788,OFFER_TRAVEL_605,travel,email,2026-01-13 13:14:48,0,placement_2
20007236,788,OFFER_REWARDS_208,rewards,email,2026-01-01 13:14:48,0,placement_3
20007237,788,OFFER_TRAVEL_694,travel,app,2026-06-05 13:14:48,0,placement_1
20007238,788,OFFER_HOME_877,home,app,2025-08-27 13:14:48,0,placement_3
20007239,788,OFFER_HOME_176,home,email,2026-04-19 13:14:48,0,placement_3
20007240,789,OFFER_HOME_517,home,email,2025-07-27 13:14:48,0,placement_3
20007241,789,OFFER_REWARDS_300,rewards,email,2026-05-28 13:14:48,0,placement_3
20007242,789,OFFER_LIFESTYLE_611,lifestyle,sms,2025-10-20 13:14:48,0,placement_1
20007243,789,OFFER_LIFESTYLE_516,lifestyle,email,2026-05-29 13:14:48,0,placement_3
20007244,789,OFFER_HOME_382,home,sms,2026-05-30 13:14:48,0,placement_1
20007245,789,OFFER_LIFESTYLE_455,lifestyle,web,2025-07-29 13:14:48,0,placement_3
20007246,789,OFFER_REWARDS_964,rewards,web,2026-05-13 13:14:48,0,placement_2
20007247,790,OFFER_LIFESTYLE_130,lifestyle,email,2026-03-18 13:14:48,0,placement_1
20007248,790,OFFER_REWARDS_837,rewards,email,2026-01-29 13:14:48,1,placement_1
20007249,790,OFFER_TRAVEL_420,travel,app,2026-04-25 13:14:48,1,placement_2
20007250,790,OFFER_HOME_525,home,app,2026-04-06 13:14:48,1,placement_1
20007251,790,OFFER_LIFESTYLE_543,lifestyle,web,2026-04-20 13:14:48,0,placement_2
20007252,791,OFFER_REWARDS_875,rewards,sms,2026-05-14 13:14:48,0,placement_3
20007253,791,OFFER_HOME_865,home,email,2025-11-16 13:14:48,1,placement_4
20007254,791,OFFER_LIFESTYLE_426,lifestyle,email,2026-03-28 13:14:48,0,placement_1
20007255,791,OFFER_EDUCATION_584,education,web,2026-03-31 13:14:48,0,placement_4
20007256,791,OFFER_HOME_528,home,email,2026-05-23 13:14:48,0,placement_3
20007257,792,OFFER_TRAVEL_966,travel,web,2025-10-22 13:14:48,0,placement_1
20007258,792,OFFER_REWARDS_145,rewards,sms,2025-06-15 13:14:48,0,placement_2
20007259,792,OFFER_REWARDS_338,rewards,sms,2025-06-19 13:14:48,0,placement_1
20007260,792,OFFER_TRAVEL_308,travel,app,2025-07-18 13:14:48,1,placement_4
