redemption_id,customer_id,points_redeemed,redemption_category,redeemed_at,dollar_value
40001405,470,5000,shopping,2025-12-08 19:30:55,35.0
40001406,470,2000,shopping,2026-04-24 19:30:55,14.0
40001407,470,2000,shopping,2026-05-28 19:30:55,14.0
40001408,470,2000,shopping,2025-11-05 19:30:55,14.0
40001409,471,10000,shopping,2026-05-14 19:30:55,70.0
40001410,472,2000,shopping,2025-07-10 19:30:55,14.0
40001411,473,25000,shopping,2026-05-30 19:30:55,175.0
40001412,474,5000,shopping,2025-10-02 19:30:55,35.0
40001413,475,2000,shopping,2025-09-12 19:30:55,14.0
40001414,475,2000,shopping,2026-01-21 19:30:55,14.0
40001415,475,10000,shopping,2025-06-19 19:30:55,70.0
40001416,475,10000,shopping,2025-08-27 19:30:55,70.0
40001417,475,2000,shopping,2026-02-12 19:30:55,14.0
40001418,476,2000,shopping,2026-05-09 19:30:55,14.0
40001419,476,5000,shopping,2025-11-27 19:30:55,35.0
40001420,477,2000,shopping,2026-03-22 19:30:55,14.0
40001421,477,2000,shopping,2026-01-18 19:30:55,14.0
40001422,477,2000,shopping,2026-01-17 19:30:55,14.0
40001423,477,2000,shopping,2026-05-14 19:30:55,14.0
40001424,478,5000,shopping,2025-08-30 19:30:55,35.0
40001425,478,2000,shopping,2026-01-19 19:30:55,14.0
40001426,478,2000,shopping,2026-05-18 19:30:55,14.0
40001427,478,5000,shopping,2026-05-18 19:30:55,35.0
40001428,479,5000,shopping,2025-10-01 19:30:55,35.0
40001429,479,5000,shopping,2025-09-03 19:30:55,35.0
40001430,479,5000,shopping,2025-08-03 19:30:55,35.0
40001431,481,5000,shopping,2025-11-06 19:30:55,35.0
40001432,481,5000,shopping,2026-02-23 19:30:55,35.0
40001433,481,5000,shopping,2026-04-19 19:30:55,35.0
40001434,481,5000,shopping,2025-06-17 19:30:55,35.0
40001435,481,2000,shopping,2026-04-10 19:30:55,14.0
40001436,482,10000,shopping,2025-12-09 19:30:55,70.0
40001437,482,5000,shopping,2025-09-09 19:30:55,35.0
40001438,482,2000,shopping,2025-08-31 19:30:55,14.0
40001439,482,25000,shopping,2025-08-30 19:30:55,175.0
40001440,482,5000,shopping,2026-03-23 19:30:55,35.0
40001441,483,5000,shopping,2026-05-02 19:30:55,35.0
40001442,483,5000,shopping,2026-02-27 19:30:55,35.0
40001443,483,5000,shopping,2025-06-16 19:30:55,35.0
40001444,484,5000,shopping,2025-09-05 19:30:55,35.0
40001445,484,5000,shopping,2025-10-27 19:30:55,35.0
40001446,484,5000,shopping,2025-07-11 19:30:55,35.0
40001447,485,5000,shopping,2026-03-28 19:30:55,35.0
40001448,485,5000,shopping,2025-07-04 19:30:55,35.0
40001449,485,25000,shopping,2025-07-13 19:30:55,175.0
40001450,485,10000,shopping,2026-04-15 19:30:55,70.0
40001451,486,5000,shopping,2025-11-12 19:30:55,35.0
40001452,487,5000,shopping,2025-12-18 19:30:55,35.0
40001453,487,2000,shopping,2025-07-12 19:30:55,14.0
40001454,487,5000,shopping,2025-06-23 19:30:55,35.0
40001455,487,2000,shopping,2026-06-02 19:30:55,14.0
40001456,487,5000,shopping,2025-10-12 19:30:55,35.0
40001457,488,2000,shopping,2025-11-29 19:30:55,14.0
40001458,489,10000,shopping,2025-10-05 19:30:55,70.0
40001459,489,2000,shopping,2025-10-22 19:30:55,14.0
40001460,490,2000,shopping,2026-04-15 19:30:55,14.0
40001461,491,10000,shopping,2026-04-11 19:30:55,70.0
40001462,492,2000,shopping,2026-04-24 19:30:55,14.0
40001463,492,2000,shopping,2025-11-06 19:30:55,14.0
40001464,492,2000,shopping,2025-11-20 19:30:55,14.0
40001465,492,2000,shopping,2025-10-17 19:30:55,14.0
40001466,492,2000,shopping,2026-03-13 19:30:55,14.0
40001467,493,2000,shopping,2026-04-07 19:30:55,14.0
40001468,493,5000,shopping,2025-08-07 19:30:55,35.0
40001469,494,10000,shopping,2025-08-30 19:30:55,70.0
40001470,494,2000,shopping,2025-08-24 19:30:55,14.0
40001471,494,2000,shopping,2025-10-22 19:30:55,14.0
40001472,494,2000,shopping,2025-07-05 19:30:55,14.0
40001473,494,5000,shopping,2025-06-09 19:30:55,35.0
40001474,495,10000,shopping,2025-06-16 19:30:55,70.0
40001475,495,5000,shopping,2025-12-15 19:30:55,35.0
40001476,495,5000,shopping,2025-09-03 19:30:55,35.0
40001477,495,2000,shopping,2025-10-07 19:30:55,14.0
40001478,495,2000,shopping,2026-03-30 19:30:55,14.0
40001479,496,5000,shopping,2025-12-02 19:30:55,35.0
40001480,496,2000,shopping,2026-05-02 19:30:55,14.0
40001481,496,2000,shopping,2025-09-25 19:30:55,14.0
40001482,497,10000,shopping,2025-07-31 19:30:55,70.0
40001483,497,5000,shopping,2025-09-30 19:30:55,35.0
40001484,497,2000,shopping,2026-04-03 19:30:55,14.0
40001485,497,5000,shopping,2026-02-17 19:30:55,35.0
40001486,498,10000,shopping,2025-07-02 19:30:55,70.0
40001487,499,10000,shopping,2026-04-26 19:30:55,70.0
40001488,499,5000,shopping,2025-12-14 19:30:55,35.0
40001489,500,2000,shopping,2026-03-27 19:30:55,14.0
40001490,500,5000,shopping,2025-12-08 19:30:55,35.0
40001491,501,25000,shopping,2025-11-07 19:30:55,175.0
40001492,501,2000,shopping,2026-03-04 19:30:55,14.0
40001493,501,5000,shopping,2025-09-02 19:30:55,35.0
40001494,501,5000,shopping,2025-10-08 19:30:55,35.0
40001495,501,5000,shopping,2026-04-19 19:30:55,35.0
40001496,502,10000,shopping,2025-12-03 19:30:55,70.0
40001497,502,5000,shopping,2025-09-29 19:30:55,35.0
40001498,502,5000,shopping,2026-04-21 19:30:55,35.0
40001499,502,5000,shopping,2025-09-10 19:30:55,35.0
40001500,502,2000,shopping,2025-12-12 19:30:55,14.0
40001501,503,10000,shopping,2026-03-28 19:30:55,70.0
40001502,503,2000,shopping,2025-09-29 19:30:55,14.0
40001503,503,5000,shopping,2025-07-07 19:30:55,35.0
40001504,503,5000,shopping,2026-05-17 19:30:55,35.0
40001505,503,2000,shopping,2025-12-22 19:30:55,14.0
40001506,505,2000,shopping,2025-07-21 19:30:55,14.0
40001507,505,10000,shopping,2025-11-11 19:30:55,70.0
40001508,506,5000,shopping,2026-03-23 19:30:55,35.0
40001509,506,2000,shopping,2025-10-05 19:30:55,14.0
40001510,506,5000,shopping,2026-05-27 19:30:55,35.0
40001511,507,5000,shopping,2025-10-31 19:30:55,35.0
40001512,507,2000,shopping,2025-08-27 19:30:55,14.0
40001513,507,2000,shopping,2025-09-20 19:30:55,14.0
40001514,508,2000,shopping,2026-02-06 19:30:55,14.0
40001515,508,2000,shopping,2026-03-23 19:30:55,14.0
40001516,508,5000,shopping,2026-05-13 19:30:55,35.0
40001517,509,2000,shopping,2025-09-07 19:30:55,14.0
40001518,509,10000,shopping,2025-07-10 19:30:55,70.0
40001519,509,5000,shopping,2026-02-22 19:30:55,35.0
40001520,509,5000,shopping,2026-01-12 19:30:55,35.0
40001521,509,2000,shopping,2026-04-30 19:30:55,14.0
40001522,510,2000,shopping,2025-08-22 19:30:55,14.0
40001523,510,25000,shopping,2025-06-20 19:30:55,175.0
40001524,511,2000,shopping,2025-09-19 19:30:55,14.0
40001525,511,2000,shopping,2025-06-24 19:30:55,14.0
40001526,511,2000,shopping,2026-03-28 19:30:55,14.0
40001527,512,2000,shopping,2026-04-16 19:30:55,14.0
40001528,512,2000,shopping,2025-06-13 19:30:55,14.0
40001529,512,5000,shopping,2026-01-19 19:30:55,35.0
40001530,513,10000,shopping,2025-09-01 19:30:55,70.0
40001531,513,2000,shopping,2025-12-28 19:30:55,14.0
40001532,513,2000,shopping,2026-02-18 19:30:55,14.0
40001533,513,2000,shopping,2025-10-15 19:30:55,14.0
40001534,514,2000,shopping,2025-06-15 19:30:55,14.0
40001535,514,5000,shopping,2026-03-21 19:30:55,35.0
40001536,514,2000,shopping,2026-04-13 19:30:55,14.0
40001537,514,10000,shopping,2025-06-06 19:30:55,70.0
40001538,514,2000,shopping,2026-04-25 19:30:55,14.0
40001539,515,5000,shopping,2025-06-24 19:30:55,35.0
40001540,515,25000,shopping,2025-08-03 19:30:55,175.0
40001541,516,5000,shopping,2025-10-02 19:30:55,35.0
40001542,516,2000,shopping,2026-05-23 19:30:55,14.0
40001543,516,10000,shopping,2026-03-21 19:30:55,70.0
40001544,516,5000,shopping,2026-05-15 19:30:55,35.0
40001545,517,2000,shopping,2026-01-30 19:30:55,14.0
40001546,517,2000,shopping,2025-06-12 19:30:55,14.0
40001547,518,2000,shopping,2025-11-21 19:30:55,14.0
40001548,518,2000,shopping,2025-10-02 19:30:55,14.0
40001549,518,2000,shopping,2026-01-13 19:30:55,14.0
40001550,519,5000,shopping,2025-12-25 19:30:55,35.0
40001551,520,5000,shopping,2025-08-17 19:30:55,35.0
40001552,521,5000,shopping,2026-05-04 19:30:55,35.0
40001553,521,2000,shopping,2025-11-10 19:30:55,14.0
40001554,522,2000,shopping,2026-03-29 19:30:55,14.0
40001555,522,5000,shopping,2026-01-30 19:30:55,35.0
40001556,522,2000,shopping,2025-08-06 19:30:55,14.0
40001557,522,5000,shopping,2026-01-16 19:30:55,35.0
40001558,523,2000,shopping,2025-06-28 19:30:55,14.0
40001559,523,2000,shopping,2026-02-21 19:30:55,14.0
40001560,523,5000,shopping,2025-10-21 19:30:55,35.0
40001561,524,25000,shopping,2025-08-05 19:30:55,175.0
40001562,524,5000,shopping,2025-09-03 19:30:55,35.0
40001563,524,2000,shopping,2026-01-12 19:30:55,14.0
40001564,525,5000,shopping,2025-11-16 19:30:55,35.0
40001565,525,2000,shopping,2025-11-16 19:30:55,14.0
40001566,525,2000,shopping,2026-03-15 19:30:55,14.0
40001567,526,2000,shopping,2025-10-30 19:30:55,14.0
40001568,526,5000,shopping,2026-04-01 19:30:55,35.0
40001569,527,2000,shopping,2025-09-07 19:30:55,14.0
40001570,527,2000,shopping,2025-10-13 19:30:55,14.0
40001571,527,2000,shopping,2025-08-06 19:30:55,14.0
40001572,528,2000,shopping,2026-02-07 19:30:55,14.0
40001573,529,2000,shopping,2026-05-24 19:30:55,14.0
40001574,529,2000,shopping,2025-10-06 19:30:55,14.0
40001575,529,5000,shopping,2025-09-09 19:30:55,35.0
40001576,529,2000,shopping,2025-07-23 19:30:55,14.0
40001577,529,2000,shopping,2026-01-22 19:30:55,14.0
40001578,530,5000,shopping,2025-11-06 19:30:55,35.0
40001579,530,2000,shopping,2025-06-09 19:30:55,14.0
40001580,531,2000,shopping,2025-09-21 19:30:55,14.0
40001581,531,2000,shopping,2025-11-05 19:30:55,14.0
40001582,531,5000,shopping,2025-09-04 19:30:55,35.0
40001583,531,2000,shopping,2025-11-22 19:30:55,14.0
40001584,531,5000,shopping,2026-04-12 19:30:55,35.0
40001585,532,5000,shopping,2025-10-05 19:30:55,35.0
40001586,532,2000,shopping,2026-01-13 19:30:55,14.0
40001587,532,10000,shopping,2026-04-17 19:30:55,70.0
40001588,532,2000,shopping,2026-03-05 19:30:55,14.0
40001589,533,2000,shopping,2025-08-27 19:30:55,14.0
40001590,533,10000,shopping,2026-02-26 19:30:55,70.0
40001591,533,2000,shopping,2025-12-03 19:30:55,14.0
40001592,533,5000,shopping,2025-11-06 19:30:55,35.0
40001593,534,2000,shopping,2026-06-03 19:30:55,14.0
40001594,535,5000,shopping,2025-10-08 19:30:55,35.0
40001595,535,2000,shopping,2026-05-25 19:30:55,14.0
40001596,536,10000,shopping,2025-06-21 19:30:55,70.0
40001597,536,5000,shopping,2026-03-27 19:30:55,35.0
40001598,536,2000,shopping,2025-09-13 19:30:55,14.0
40001599,536,25000,shopping,2026-02-19 19:30:55,175.0
40001600,536,5000,shopping,2025-07-06 19:30:55,35.0
40001601,537,2000,shopping,2026-03-22 19:30:55,14.0
40001602,537,10000,shopping,2025-10-31 19:30:55,70.0
40001603,537,5000,shopping,2025-12-27 19:30:55,35.0
40001604,537,2000,shopping,2025-09-20 19:30:55,14.0
40001605,537,2000,shopping,2025-06-16 19:30:55,14.0
40001606,538,2000,shopping,2025-10-27 19:30:55,14.0
40001607,538,2000,shopping,2025-09-29 19:30:55,14.0
40001608,538,2000,shopping,2025-09-13 19:30:55,14.0
40001609,538,10000,shopping,2026-03-26 19:30:55,70.0
40001610,539,10000,shopping,2025-07-22 19:30:55,70.0
40001611,539,2000,shopping,2025-09-13 19:30:55,14.0
40001612,539,2000,shopping,2025-08-18 19:30:55,14.0
40001613,540,2000,shopping,2026-03-01 19:30:55,14.0
40001614,541,2000,shopping,2025-07-08 19:30:55,14.0
40001615,541,2000,shopping,2026-04-25 19:30:55,14.0
40001616,541,2000,shopping,2025-12-06 19:30:55,14.0
40001617,541,10000,shopping,2025-08-16 19:30:55,70.0
40001618,542,2000,shopping,2026-03-05 19:30:55,14.0
40001619,542,2000,shopping,2025-10-11 19:30:55,14.0
40001620,543,2000,shopping,2025-09-05 19:30:55,14.0
40001621,543,2000,shopping,2025-12-05 19:30:55,14.0
40001622,543,2000,shopping,2025-10-16 19:30:55,14.0
40001623,543,2000,shopping,2026-04-03 19:30:55,14.0
40001624,543,5000,shopping,2026-02-09 19:30:55,35.0
40001625,544,5000,shopping,2025-07-21 19:30:55,35.0
40001626,544,5000,shopping,2025-07-16 19:30:55,35.0
40001627,544,2000,shopping,2026-04-17 19:30:55,14.0
40001628,544,5000,shopping,2026-04-25 19:30:55,35.0
40001629,544,10000,shopping,2026-02-22 19:30:55,70.0
40001630,545,5000,shopping,2026-01-11 19:30:55,35.0
40001631,545,2000,shopping,2026-04-29 19:30:55,14.0
40001632,545,2000,shopping,2026-02-15 19:30:55,14.0
40001633,546,10000,shopping,2026-05-13 19:30:55,70.0
40001634,547,2000,shopping,2025-08-21 19:30:55,14.0
40001635,547,10000,shopping,2026-05-12 19:30:55,70.0
40001636,547,5000,shopping,2026-01-06 19:30:55,35.0
40001637,548,5000,shopping,2025-11-25 19:30:55,35.0
40001638,548,5000,shopping,2026-02-04 19:30:55,35.0
40001639,549,2000,shopping,2026-01-03 19:30:55,14.0
40001640,550,25000,shopping,2025-10-04 19:30:55,175.0
40001641,551,2000,shopping,2025-12-29 19:30:55,14.0
40001642,551,2000,shopping,2026-06-02 19:30:55,14.0
40001643,551,10000,shopping,2026-04-27 19:30:55,70.0
40001644,552,2000,shopping,2025-11-23 19:30:55,14.0
40001645,552,2000,shopping,2026-05-14 19:30:55,14.0
40001646,552,10000,shopping,2025-12-28 19:30:55,70.0
40001647,552,2000,shopping,2025-12-18 19:30:55,14.0
40001648,552,2000,shopping,2026-05-12 19:30:55,14.0
40001649,553,2000,shopping,2025-08-04 19:30:55,14.0
40001650,553,2000,shopping,2026-04-10 19:30:55,14.0
40001651,553,2000,shopping,2025-09-16 19:30:55,14.0
40001652,553,10000,shopping,2025-07-08 19:30:55,70.0
40001653,553,2000,shopping,2025-09-23 19:30:55,14.0
40001654,554,5000,shopping,2025-09-05 19:30:55,35.0
40001655,555,10000,shopping,2025-10-17 19:30:55,70.0
40001656,555,2000,shopping,2025-12-22 19:30:55,14.0
40001657,555,5000,shopping,2026-03-10 19:30:55,35.0
40001658,556,2000,shopping,2025-08-18 19:30:55,14.0
40001659,556,2000,shopping,2025-06-30 19:30:55,14.0
40001660,557,2000,shopping,2025-08-19 19:30:55,14.0
40001661,558,25000,shopping,2025-06-25 19:30:55,175.0
40001662,558,5000,shopping,2026-03-10 19:30:55,35.0
40001663,558,5000,shopping,2026-03-21 19:30:55,35.0
40001664,558,2000,shopping,2025-11-17 19:30:55,14.0
40001665,559,5000,shopping,2025-10-10 19:30:55,35.0
40001666,559,2000,shopping,2026-04-30 19:30:55,14.0
40001667,560,2000,shopping,2026-02-07 19:30:55,14.0
40001668,560,10000,shopping,2026-05-04 19:30:55,70.0
40001669,560,2000,shopping,2026-02-05 19:30:55,14.0
40001670,560,2000,shopping,2026-05-20 19:30:55,14.0
40001671,560,2000,shopping,2026-01-29 19:30:55,14.0
40001672,561,2000,shopping,2025-06-30 19:30:55,14.0
40001673,561,5000,shopping,2025-10-30 19:30:55,35.0
40001674,562,5000,shopping,2026-05-16 19:30:55,35.0
40001675,562,5000,shopping,2025-12-06 19:30:55,35.0
40001676,562,2000,shopping,2026-05-15 19:30:55,14.0
40001677,563,10000,shopping,2025-09-13 19:30:55,70.0
40001678,563,2000,shopping,2025-07-07 19:30:55,14.0
40001679,563,2000,shopping,2026-04-04 19:30:55,14.0
40001680,563,2000,shopping,2025-12-04 19:30:55,14.0
40001681,563,5000,shopping,2025-07-07 19:30:55,35.0
40001682,564,2000,shopping,2026-05-31 19:30:55,14.0
40001683,565,5000,shopping,2026-04-14 19:30:55,35.0
40001684,565,2000,shopping,2026-02-11 19:30:55,14.0
40001685,565,5000,shopping,2026-03-01 19:30:55,35.0
40001686,565,5000,shopping,2025-06-16 19:30:55,35.0
40001687,566,2000,shopping,2025-09-19 19:30:55,14.0
40001688,566,2000,shopping,2026-03-29 19:30:55,14.0
40001689,566,2000,shopping,2025-06-15 19:30:55,14.0
40001690,566,10000,shopping,2026-02-27 19:30:55,70.0
40001691,567,5000,shopping,2025-09-21 19:30:55,35.0
40001692,567,5000,shopping,2025-10-28 19:30:55,35.0
40001693,568,2000,shopping,2025-10-31 19:30:55,14.0
40001694,568,2000,shopping,2025-08-31 19:30:55,14.0
40001695,568,2000,shopping,2026-05-20 19:30:55,14.0
40001696,569,2000,shopping,2026-05-18 19:30:55,14.0
40001697,569,2000,shopping,2026-01-25 19:30:55,14.0
40001698,570,10000,shopping,2025-10-20 19:30:55,70.0
40001699,570,2000,shopping,2026-05-16 19:30:55,14.0
40001700,570,25000,shopping,2026-05-30 19:30:55,175.0
40001701,570,5000,shopping,2025-10-14 19:30:55,35.0
40001702,572,5000,shopping,2026-02-12 19:30:55,35.0
40001703,573,2000,shopping,2026-04-10 19:30:55,14.0
40001704,573,25000,shopping,2025-10-15 19:30:55,175.0
40001705,573,2000,shopping,2025-09-30 19:30:55,14.0
40001706,574,5000,shopping,2025-10-19 19:30:55,35.0
40001707,575,2000,shopping,2025-09-13 19:30:55,14.0
40001708,575,5000,shopping,2025-12-01 19:30:55,35.0
40001709,575,2000,shopping,2025-09-29 19:30:55,14.0
40001710,575,2000,shopping,2025-10-10 19:30:55,14.0
40001711,575,25000,shopping,2025-09-04 19:30:55,175.0
40001712,576,2000,shopping,2025-09-06 19:30:55,14.0
40001713,576,2000,shopping,2026-03-08 19:30:55,14.0
40001714,577,2000,shopping,2026-01-13 19:30:55,14.0
40001715,577,2000,shopping,2025-12-05 19:30:55,14.0
40001716,577,2000,shopping,2026-02-17 19:30:55,14.0
40001717,578,10000,shopping,2025-11-02 19:30:55,70.0
40001718,578,2000,shopping,2025-10-22 19:30:55,14.0
40001719,578,2000,shopping,2025-11-21 19:30:55,14.0
40001720,578,2000,shopping,2026-03-11 19:30:55,14.0
40001721,578,2000,shopping,2026-05-23 19:30:55,14.0
40001722,579,2000,shopping,2025-09-08 19:30:55,14.0
40001723,580,5000,shopping,2026-06-01 19:30:55,35.0
40001724,580,2000,shopping,2026-03-12 19:30:55,14.0
40001725,580,10000,shopping,2026-01-15 19:30:55,70.0
40001726,580,2000,shopping,2025-12-07 19:30:55,14.0
40001727,580,5000,shopping,2025-10-07 19:30:55,35.0
40001728,581,10000,shopping,2026-01-06 19:30:55,70.0
40001729,581,2000,shopping,2026-04-17 19:30:55,14.0
40001730,582,2000,shopping,2026-05-27 19:30:55,14.0
40001731,582,2000,shopping,2026-04-12 19:30:55,14.0
40001732,582,10000,shopping,2025-09-02 19:30:55,70.0
40001733,582,10000,shopping,2025-11-17 19:30:55,70.0
40001734,583,5000,shopping,2026-04-20 19:30:55,35.0
40001735,583,2000,shopping,2025-07-01 19:30:55,14.0
40001736,583,2000,shopping,2025-08-24 19:30:55,14.0
40001737,583,2000,shopping,2026-03-14 19:30:55,14.0
40001738,584,2000,shopping,2025-11-15 19:30:55,14.0
40001739,584,2000,shopping,2025-07-19 19:30:55,14.0
40001740,585,25000,shopping,2025-09-08 19:30:55,175.0
40001741,585,2000,shopping,2026-01-02 19:30:55,14.0
40001742,585,10000,shopping,2025-10-18 19:30:55,70.0
40001743,585,2000,shopping,2025-06-19 19:30:55,14.0
40001744,586,5000,shopping,2025-06-10 19:30:55,35.0
40001745,586,2000,shopping,2026-04-10 19:30:55,14.0
40001746,587,5000,shopping,2026-04-16 19:30:55,35.0
40001747,587,10000,shopping,2025-09-19 19:30:55,70.0
40001748,587,2000,shopping,2025-08-16 19:30:55,14.0
40001749,587,25000,shopping,2025-10-05 19:30:55,175.0
40001750,588,5000,shopping,2025-08-24 19:30:55,35.0
40001751,588,2000,shopping,2025-08-03 19:30:55,14.0
40001752,588,2000,shopping,2025-08-03 19:30:55,14.0
40001753,588,2000,shopping,2025-10-07 19:30:55,14.0
40001754,589,5000,shopping,2025-10-31 19:30:55,35.0
40001755,589,2000,shopping,2025-11-06 19:30:55,14.0
40001756,589,2000,shopping,2026-01-28 19:30:55,14.0
40001757,589,5000,shopping,2025-08-29 19:30:55,35.0
40001758,590,10000,shopping,2026-05-09 19:30:55,70.0
40001759,590,2000,shopping,2025-07-23 19:30:55,14.0
40001760,590,5000,shopping,2026-03-20 19:30:55,35.0
40001761,590,5000,shopping,2026-05-04 19:30:55,35.0
40001762,591,5000,shopping,2025-10-30 19:30:55,35.0
40001763,591,2000,shopping,2025-06-23 19:30:55,14.0
40001764,591,10000,shopping,2026-04-19 19:30:55,70.0
40001765,591,5000,shopping,2026-05-30 19:30:55,35.0
40001766,592,25000,shopping,2025-09-05 19:30:55,175.0
40001767,592,25000,shopping,2026-06-01 19:30:55,175.0
40001768,592,5000,shopping,2025-12-24 19:30:55,35.0
40001769,593,5000,shopping,2025-10-27 19:30:55,35.0
40001770,593,25000,shopping,2026-03-26 19:30:55,175.0
40001771,593,5000,shopping,2025-11-13 19:30:55,35.0
40001772,593,25000,shopping,2025-10-11 19:30:55,175.0
40001773,593,2000,shopping,2025-10-03 19:30:55,14.0
40001774,594,2000,shopping,2026-02-04 19:30:55,14.0
40001775,594,5000,shopping,2026-04-27 19:30:55,35.0
40001776,594,2000,shopping,2025-08-27 19:30:55,14.0
40001777,595,2000,shopping,2025-07-14 19:30:55,14.0
40001778,595,2000,shopping,2026-01-28 19:30:55,14.0
40001779,595,5000,shopping,2025-07-24 19:30:55,35.0
40001780,595,25000,shopping,2025-12-22 19:30:55,175.0
40001781,595,2000,shopping,2025-11-20 19:30:55,14.0
40001782,596,5000,shopping,2026-04-25 19:30:55,35.0
40001783,597,10000,shopping,2025-12-06 19:30:55,70.0
40001784,598,5000,shopping,2025-10-08 19:30:55,35.0
40001785,598,5000,shopping,2025-08-09 19:30:55,35.0
40001786,599,25000,shopping,2026-05-06 19:30:55,175.0
40001787,599,2000,shopping,2025-07-17 19:30:55,14.0
40001788,599,2000,shopping,2025-09-09 19:30:55,14.0
40001789,599,2000,shopping,2025-10-25 19:30:55,14.0
40001790,599,10000,shopping,2025-10-13 19:30:55,70.0
40001791,600,2000,shopping,2026-01-03 19:30:55,14.0
40001792,600,2000,shopping,2026-04-29 19:30:55,14.0
40001793,600,10000,shopping,2025-11-15 19:30:55,70.0
40001794,600,2000,shopping,2025-09-26 19:30:55,14.0
40001795,600,5000,shopping,2025-06-09 19:30:55,35.0
40001796,601,2000,shopping,2026-02-02 19:30:55,14.0
40001797,601,2000,shopping,2026-02-16 19:30:55,14.0
40001798,602,5000,shopping,2025-08-20 19:30:55,35.0
40001799,603,2000,shopping,2026-04-02 19:30:55,14.0
40001800,603,2000,shopping,2025-07-15 19:30:55,14.0
40001801,604,5000,shopping,2026-01-01 19:30:55,35.0
40001802,604,2000,shopping,2026-01-06 19:30:55,14.0
40001803,604,2000,shopping,2026-03-28 19:30:55,14.0
40001804,604,2000,shopping,2025-12-14 19:30:55,14.0
40001805,604,2000,shopping,2025-10-31 19:30:55,14.0
40001806,605,2000,shopping,2025-07-17 19:30:55,14.0
40001807,606,5000,shopping,2025-09-26 19:30:55,35.0
40001808,607,2000,shopping,2026-06-05 19:30:55,14.0
40001809,607,5000,shopping,2026-02-10 19:30:55,35.0
40001810,607,10000,shopping,2025-12-31 19:30:55,70.0
40001811,607,2000,shopping,2026-01-28 19:30:55,14.0
40001812,607,10000,shopping,2026-04-16 19:30:55,70.0
40001813,608,10000,shopping,2025-10-27 19:30:55,70.0
40001814,609,5000,shopping,2025-06-15 19:30:55,35.0
40001815,609,2000,shopping,2026-02-12 19:30:55,14.0
40001816,609,10000,shopping,2026-06-05 19:30:55,70.0
40001817,609,2000,shopping,2025-09-05 19:30:55,14.0
40001818,610,2000,shopping,2026-02-14 19:30:55,14.0
40001819,610,2000,shopping,2025-10-21 19:30:55,14.0
40001820,610,5000,shopping,2026-03-01 19:30:55,35.0
40001821,611,5000,shopping,2025-09-28 19:30:55,35.0
40001822,611,10000,shopping,2026-03-02 19:30:55,70.0
40001823,611,2000,shopping,2026-05-18 19:30:55,14.0
40001824,611,2000,shopping,2026-02-03 19:30:55,14.0
40001825,612,2000,shopping,2025-12-13 19:30:55,14.0
40001826,612,5000,shopping,2026-03-02 19:30:55,35.0
40001827,612,10000,shopping,2025-11-22 19:30:55,70.0
40001828,612,2000,shopping,2025-09-29 19:30:55,14.0
40001829,612,5000,shopping,2026-02-21 19:30:55,35.0
40001830,613,2000,shopping,2026-01-10 19:30:55,14.0
40001831,613,2000,shopping,2026-02-28 19:30:55,14.0
40001832,614,2000,shopping,2026-04-04 19:30:55,14.0
40001833,614,2000,shopping,2025-08-15 19:30:55,14.0
40001834,614,25000,shopping,2025-09-29 19:30:55,175.0
40001835,614,10000,shopping,2025-09-20 19:30:55,70.0
40001836,614,5000,shopping,2025-08-19 19:30:55,35.0
40001837,615,2000,shopping,2026-03-05 19:30:55,14.0
40001838,616,5000,shopping,2026-03-05 19:30:55,35.0
40001839,616,25000,shopping,2026-03-12 19:30:55,175.0
40001840,616,5000,shopping,2026-03-09 19:30:55,35.0
40001841,616,2000,shopping,2026-04-10 19:30:55,14.0
40001842,617,2000,shopping,2025-07-15 19:30:55,14.0
40001843,617,25000,shopping,2026-04-26 19:30:55,175.0
40001844,617,2000,shopping,2025-11-19 19:30:55,14.0
40001845,618,25000,shopping,2025-09-05 19:30:55,175.0
40001846,618,2000,shopping,2025-11-18 19:30:55,14.0
40001847,618,2000,shopping,2026-05-18 19:30:55,14.0
40001848,618,2000,shopping,2025-11-28 19:30:55,14.0
40001849,618,5000,shopping,2025-10-22 19:30:55,35.0
40001850,619,2000,shopping,2026-04-23 19:30:55,14.0
40001851,620,2000,shopping,2026-02-09 19:30:55,14.0
40001852,620,2000,shopping,2026-03-14 19:30:55,14.0
40001853,620,2000,shopping,2025-10-03 19:30:55,14.0
40001854,620,2000,shopping,2025-06-21 19:30:55,14.0
40001855,620,5000,shopping,2025-08-31 19:30:55,35.0
40001856,621,10000,shopping,2026-02-14 19:30:55,70.0
40001857,621,2000,shopping,2025-11-12 19:30:55,14.0
40001858,621,2000,shopping,2025-11-04 19:30:55,14.0
40001859,622,10000,shopping,2025-07-22 19:30:55,70.0
40001860,622,10000,shopping,2025-10-13 19:30:55,70.0
40001861,622,2000,shopping,2025-11-12 19:30:55,14.0
40001862,622,5000,shopping,2026-03-07 19:30:55,35.0
40001863,623,2000,shopping,2025-06-30 19:30:55,14.0
40001864,623,5000,shopping,2025-12-29 19:30:55,35.0
40001865,623,2000,shopping,2026-03-14 19:30:55,14.0
40001866,624,5000,shopping,2025-09-30 19:30:55,35.0
40001867,624,5000,shopping,2025-12-07 19:30:55,35.0
40001868,624,2000,shopping,2025-08-26 19:30:55,14.0
40001869,624,5000,shopping,2026-01-12 19:30:55,35.0
